,date,low,high,open,close,SMA,FRAMA,TEMA,test,diff,symbol,beta,alpha,gauss,ATR_diff,ATR,Line,upper_band,lower_band,upper_band_1,lower_band_1,upper_band_2,lower_band_2
85,2020-09-14,10935.25,11585.0,11531.0,11280.5,10271.238095238095,11280.5,11759.888856942378,5,1.1235045067145697e+18,0.4053667940115862,0.4285286430149396,0.6545155332788781,11496.923353997523,649.75,625.5400407781175,11496.923353997523,12122.463394775641,10871.383313219405,12497.787419242512,10496.059288752534,12372.679411086887,10621.16729690816
86,2020-09-21,10656.5,11550.0,11278.5,10989.0,10383.190476190477,11146.64979659513,11694.120094542977,5,1.8178684783778583e+18,0.4053667940115862,0.4285286430149396,0.6545155332788781,11394.033358453687,893.5,649.9000370710158,11394.033358453687,12043.933395524704,10744.133321382671,12433.873417767312,10354.193299140063,12303.89341035311,10484.173306554265
87,2020-09-28,10660.25,11404.0,10966.25,11394.75,10495.488095238095,11259.455433753086,11731.156012816004,5,2.941372985092428e+18,0.4053667940115862,0.4285286430149396,0.6545155332788781,11335.317699000896,743.75,658.4318518827416,11335.317699000896,11993.749550883638,10676.885847118154,12388.808662013282,10281.82673598851,12257.122291636733,10413.513106365059
88,2020-10-05,11167.0,11604.75,11388.0,11469.25,10615.357142857143,11469.25,11771.368050066367,5,4.759241463470286e+18,0.4053667940115862,0.4285286430149396,0.6545155332788781,11342.484165692858,437.75,638.3698653479469,11342.484165692858,11980.854031040806,10704.11430034491,12363.875950249574,10321.092381136143,12236.201977179984,10448.766354205733
89,2020-10-12,11197.5,12197.0,11473.0,12098.25,10763.261904761905,12098.25,11952.457527322329,5,7.700614448562714e+18,0.4053667940115862,0.4285286430149396,0.6545155332788781,11492.61614709102,999.5,671.1998775890426,11492.61614709102,12163.816024680062,10821.416269501977,12566.535951233487,10418.696342948551,12432.295975715679,10552.93631846636
90,2020-10-19,11591.25,12249.0,12100.0,11650.25,10866.345238095239,11782.040254339352,11982.050578971024,5,1.2459855912033e+19,0.4053667940115862,0.4285286430149396,0.6545155332788781,11604.521461683144,657.75,669.9771614445841,11604.521461683144,12274.498623127727,10934.54430023856,12676.484919994478,10532.558003371809,12542.489487705561,10666.553435660726
91,2020-10-26,11343.25,11792.0,11697.5,11492.25,10963.107142857143,11583.11779246141,11958.584289090504,5,2.0160470360595714e+19,0.4053667940115862,0.4285286430149396,0.6545155332788781,11624.67224157578,448.75,649.8656013132583,11624.67224157578,12274.537842889038,10974.80664026252,12664.457203676993,10584.887279474566,12534.484083414342,10714.860399737217
92,2020-11-02,10942.25,11623.0,11499.5,11063.25,11031.535714285714,11478.09871927324,11824.36975507501,5,3.262032627262871e+19,0.4053667940115862,0.4285286430149396,0.6545155332788781,11518.309935649644,680.75,652.6732739211438,11518.309935649644,12170.983209570788,10865.6366617285,12562.587173923474,10474.032697375815,12432.052519139246,10604.567352160042
93,2020-11-09,11064.5,12408.75,11074.75,11820.5,11136.47619047619,11501.437357158402,11894.551847549814,5,5.278079663322443e+19,0.4053667940115862,0.4285286430149396,0.6545155332788781,11512.181701622614,1344.25,715.5438853828581,11512.181701622614,12227.725587005472,10796.637816239756,12657.051918235187,10367.311485010041,12513.943141158616,10510.420262086613
94,2020-11-16,11503.25,12065.0,11863.5,12005.0,11232.154761904761,11526.095945975958,11991.791465784458,5,8.540112290585313e+19,0.4053667940115862,0.4285286430149396,0.6545155332788781,11615.47368399937,561.75,701.5626230753255,11615.47368399937,12317.036307074695,10913.911060924043,12737.97388091989,10492.973487078849,12597.661356304825,10633.286011693914
95,2020-11-23,11804.5,12096.25,12061.25,11905.25,11318.67857142857,11542.061085533014,12040.705864412386,5,1.3818191953907756e+20,0.4053667940115862,0.4285286430149396,0.6545155332788781,11726.468322894372,291.75,664.3069300684778,11726.468322894372,12390.77525296285,11062.161392825894,12789.359411003938,10663.577234784807,12656.49802499024,10796.438620798504
96,2020-12-01,11872.75,12512.25,11909.75,12452.25,11418.511904761905,11613.997734395522,12210.601021065726,5,2.235830424449307e+20,0.4053667940115862,0.4285286430149396,0.6545155332788781,11906.771820613705,639.5,662.051754607707,11906.771820613705,12568.823575221411,11244.720066005999,12966.054627986035,10847.489013241375,12833.644277064495,10979.899364162915
97,2020-12-08,12312.5,12652.5,12456.25,12637.5,11504.238095238095,11711.018480105395,12390.383762513811,5,3.617649619840083e+20,0.4053667940115862,0.4285286430149396,0.6545155332788781,12127.572308227303,340.0,632.7743223706427,12127.572308227303,12760.346630597945,11494.797985856661,13140.011224020333,11115.133392434274,13013.456359546202,11241.688256908405
98,2020-12-15,12218.25,12675.0,12657.25,12591.75,11598.011904761905,11763.06197449902,12520.457567562824,5,5.85348004428939e+20,0.4053667940115862,0.4285286430149396,0.6545155332788781,12312.019973753777,456.75,616.7721112460388,12312.019973753777,12928.792084999815,11695.247862507738,13298.85535174744,11325.184595760114,13175.500929498232,11448.539018009322
99,2020-12-22,12461.0,12823.0,12599.5,12710.0,11705.202380952382,11804.671170935215,12649.93079673896,5,9.471129664129473e+20,0.4053667940115862,0.4285286430149396,0.6545155332788781,12458.647704835308,362.0,593.6110102236715,12458.647704835308,13052.258715058979,11865.036694611637,13408.425321193183,11508.870088477433,13289.703119148448,11627.592290522169
100,2020-12-30,12623.5,12918.25,12704.75,12841.5,11798.107142857143,11859.177895067542,12782.031860507317,5,1.5324609708418862e+21,0.4053667940115862,0.4285286430149396,0.6545155332788781,12587.169040589075,294.75,566.441827476065,12587.169040589075,13153.61086806514,12020.72721311301,13493.475964550778,11680.862116627372,13380.187599055565,11794.150482122584
101,2021-01-07,12491.25,12959.75,12840.0,12928.0,11884.07142857143,11921.710618986794,12904.946488183426,5,2.4795739372548333e+21,0.4053667940115862,0.4285286430149396,0.6545155332788781,12702.921892439093,468.5,557.5380249782409,12702.921892439093,13260.459917417335,12145.383867460852,13594.982732404278,11810.861052473909,13483.47512740863,11922.368657469557
102,2021-01-14,12767.25,13125.0,12927.0,12901.0,11968.22619047619,12324.500136168695,12991.901402381995,5,4.0120349080967195e+21,0.4053667940115862,0.4285286430149396,0.6545155332788781,12787.446773957272,357.75,539.3754772529462,12787.446773957272,13326.822251210218,12248.071296704326,13650.447537561986,11924.446010352558,13542.572442111397,12032.321105803147
103,2021-01-22,12727.0,13423.5,12909.0,13361.5,12053.916666666666,12941.618078914877,13170.356829592523,5,6.491608845351553e+21,0.4053667940115862,0.4285286430149396,0.6545155332788781,12924.978251519347,696.5,553.6595247754057,12924.978251519347,13478.637776294752,12371.318726743943,13810.833491159996,12039.123011878699,13700.101586204915,12149.85491683378
104,2021-01-29,12829.0,13599.75,13370.0,12911.25,12097.702380952382,12923.54605495543,13197.770280852372,5,1.0503643753448273e+22,0.4053667940115862,0.4285286430149396,0.6545155332788781,12989.13804516837,770.75,573.395022523096,12989.13804516837,13562.533067691467,12415.743022645274,13906.570081205324,12071.706009131418,13791.891076700706,12186.385013636036
105,2021-02-05,12727.25,13638.5,12849.0,13598.0,12195.285714285714,13598.0,13383.130413240422,5,1.6995252598799826e+22,0.4053667940115862,0.4285286430149396,0.6545155332788781,13117.633140629765,911.25,604.1091113846328,13117.633140629765,13721.742252014397,12513.524029245133,14084.207718845177,12151.058562414353,13963.38589656825,12271.88038469128
106,2021-02-12,13516.75,13820.75,13623.75,13804.75,12315.488095238095,13804.75,13579.623032785274,5,2.74988963522481e+22,0.4053667940115862,0.4285286430149396,0.6545155332788781,13308.680599608513,304.0,576.8264648951207,13308.680599608513,13885.507064503634,12731.854134713392,14231.602943440706,12385.75825577632,14116.237650461682,12501.123548755344
107,2021-02-22,13215.0,13900.5,13829.5,13224.25,12421.92857142857,13284.631902705883,13589.104183004016,5,4.4494148951047926e+22,0.4053667940115862,0.4285286430149396,0.6545155332788781,13382.764782571638,685.5,586.7058771773825,13382.764782571638,13969.47065974902,12796.058905394255,14321.49418605545,12444.035379087825,14204.153010619973,12561.376554523302
108,2021-03-01,12662.25,13353.75,13227.0,13279.75,12511.690476190477,13279.75,13602.23529787077,5,7.1993045303296025e+22,0.4053667940115862,0.4285286430149396,0.6545155332788781,13378.79067393673,691.5,596.2326156158023,13378.79067393673,13975.023289552531,12782.558058320928,14332.762858922013,12424.818488951447,14213.516335798853,12544.065012074607
109,2021-03-08,12207.25,13328.25,13312.25,12297.25,12551.119047619048,12892.381949291603,13360.711434691653,5,1.1648719425434395e+23,0.4053667940115862,0.4285286430149396,0.6545155332788781,13169.6180289797,1121.0,643.9387414689111,13169.6180289797,13813.556770448611,12525.679287510788,14199.920015329957,12139.316042629442,14071.132267036175,12268.103790923224
110,2021-03-15,12326.0,13119.25,12345.75,13078.5,12597.797619047618,12948.339749646917,13348.434948341523,5,1.8848023955764e+23,0.4053667940115862,0.4285286430149396,0.6545155332788781,13036.272539374348,793.25,657.5124922444646,13036.272539374348,13693.785031618812,12378.760047129883,14088.292526965492,11984.252551783204,13956.790028516598,12115.755050232097
111,2021-03-22,12732.75,13298.0,13084.75,13071.75,12665.488095238095,12979.566730180963,13330.705106387848,5,3.0496743381198396e+23,0.4053667940115862,0.4285286430149396,0.6545155332788781,12998.848109269082,565.25,649.1249929495133,12998.848109269082,13647.973102218595,12349.723116319568,14037.448097988303,11960.24812054986,13907.6230993984,12090.073119139763
112,2021-03-29,12609.75,13172.0,13069.0,12944.5,12734.642857142857,12973.9516606324,13278.972168285902,5,4.9344767336962395e+23,0.4053667940115862,0.4285286430149396,0.6545155332788781,12984.827589718636,562.25,641.2272663177393,12984.827589718636,13626.054856036375,12343.600323400897,14010.79121582702,11958.863963610253,13882.545762563472,12087.1094168738
113,2021-04-06,12776.5,13655.0,12975.0,13570.0,12854.011904761905,13005.077028067466,13386.88327250884,5,7.984151071816078e+23,0.4053667940115862,0.4285286430149396,0.6545155332788781,13088.029712957697,878.5,662.7975148343085,13088.029712957697,13750.827227792006,12425.232198123389,14148.50573669259,12027.553689222805,14015.94623372573,12160.113192189665
114,2021-04-13,13512.5,13994.0,13580.5,13975.75,12956.642857142857,13066.974674095803,13572.279807433602,5,1.2918627805512317e+24,0.4053667940115862,0.4285286430149396,0.6545155332788781,13310.878826336537,481.5,646.315922576644,13310.878826336537,13957.194748913182,12664.562903759892,14344.984302459166,12276.773350213907,14215.721117943838,12406.036534729235
115,2021-04-20,13719.25,14059.5,13977.75,13794.25,13041.845238095239,13089.988770377093,13675.284844699285,5,2.0902778877328395e+24,0.4053667940115862,0.4285286430149396,0.6545155332788781,13509.845440763675,340.25,618.491747796949,13509.845440763675,14128.337188560623,12891.353692966726,14499.432237238792,12520.258644288557,14375.733887679404,12643.956993847945
116,2021-04-27,13700.5,14050.0,13740.0,13953.0,13139.357142857143,13113.349540007226,13794.467512748084,5,3.382140668284071e+24,0.4053667940115862,0.4285286430149396,0.6545155332788781,13671.566196858503,349.5,594.0379525426808,13671.566196858503,14265.604149401184,13077.528244315821,14622.026920926792,12721.105472790214,14503.219330418257,12839.913063298749
117,2021-05-04,13380.75,14064.0,13955.5,13536.0,13190.964285714286,13124.790225471163,13783.663090038972,5,5.47241855601691e+24,0.4053667940115862,0.4285286430149396,0.6545155332788781,13711.323769545274,683.25,602.1481386751644,13711.323769545274,14313.471908220437,13109.17563087011,14674.760791425537,12747.88674766501,14554.331163690504,12868.316375400043
118,2021-05-11,13065.25,13818.0,13525.75,13346.0,13224.702380952382,13132.69010740663,13722.003311546487,5,8.854559224300981e+24,0.4053667940115862,0.4285286430149396,0.6545155332788781,13645.224453224011,752.75,615.8392169774222,13645.224453224011,14261.063670201433,13029.38523624659,14630.567200387886,12659.881706060136,14507.399356992402,12783.04954945562
119,2021-05-18,12915.0,13448.5,13321.25,13212.0,13254.238095238095,13137.780791400122,13632.790173659361,5,1.4326977780317891e+25,0.4053667940115862,0.4285286430149396,0.6545155332788781,13524.655966678321,533.5,608.3538336158383,13524.655966678321,14133.00980029416,12916.302133062483,14498.022100463662,12551.28983289298,14376.351333740495,12672.960599616148
120,2021-05-25,12954.25,13738.75,13182.0,13656.25,13299.297619047618,13171.059904699026,13665.320100486226,5,2.3181537004618872e+25,0.4053667940115862,0.4285286430149396,0.6545155332788781,13491.157317808764,784.5,624.367121468944,13491.157317808764,14115.524439277708,12866.79019633982,14490.144712159074,12492.169923458454,14365.271287865286,12617.043347752242
121,2021-06-02,13592.25,13773.0,13670.25,13673.75,13338.92857142857,13203.326200089903,13692.772322000641,5,3.7508514784936763e+25,0.4053667940115862,0.4285286430149396,0.6545155332788781,13522.952491059239,180.75,584.0382922444944,13522.952491059239,14106.990783303734,12938.914198814744,14457.41375865043,12588.491223468049,14340.60610020153,12705.298881916948
122,2021-06-09,13462.25,13917.25,13679.5,13814.25,13381.130952380952,13285.42537294103,13746.752021651524,5,6.069005178955563e+25,0.4053667940115862,0.4285286430149396,0.6545155332788781,13597.720322344381,455.0,572.3075384040858,13597.720322344381,14170.027860748467,13025.412783940295,14513.41238379092,12682.028260897843,14398.9508761101,12796.489768578662
123,2021-06-16,13726.0,14163.0,13817.0,13981.25,13432.57142857143,13379.464639623195,13829.318200542195,5,9.81985665744924e+25,0.4053667940115862,0.4285286430149396,0.6545155332788781,13705.114254802396,437.0,560.0068530946235,13705.114254802396,14265.12110789702,13145.107401707774,14601.125219753794,12809.103289850998,14489.123849134869,12921.104660469924
124,2021-06-23,13850.25,14315.75,13948.5,14263.0,13475.5,13479.504612773231,13963.979254759019,5,1.5888861836404803e+26,0.4053667940115862,0.4285286430149396,0.6545155332788781,13857.408595871811,465.5,551.4153209951122,13857.408595871811,14408.823916866924,13305.993274876699,14739.67310946399,12975.144082279632,14629.390045264969,13085.427146478654
125,2021-06-30,14270.0,14598.5,14275.25,14549.0,13553.488095238095,13633.470270567794,14142.487270362344,5,2.5708718493854042e+26,0.4053667940115862,0.4285286430149396,0.6545155332788781,14055.325060054607,328.5,531.1502918137384,14055.325060054607,14586.475351868345,13524.17476824087,14905.165526956589,13205.484593152625,14798.935468593842,13311.714651515373
126,2021-07-08,14471.0,14883.75,14558.5,14712.25,13606.547619047618,13807.630983251282,14326.220822541083,5,4.1597580330258845e+26,0.4053667940115862,0.4285286430149396,0.6545155332788781,14266.375195832414,412.75,520.3866289215803,14266.375195832414,14786.761824753994,13745.988566910833,15098.993802106943,13433.756589557885,14994.916476322625,13537.833915342202
127,2021-07-15,14640.75,14996.0,14710.25,14787.5,13653.345238095239,13973.661239406949,14491.808944477832,5,6.730629882411288e+26,0.4053667940115862,0.4285286430149396,0.6545155332788781,14453.694408214926,355.25,505.3742081105275,14453.694408214926,14959.068616325454,13948.320200104397,15262.29314119177,13645.09567523808,15161.218299569664,13746.170516860187
128,2021-07-22,14445.0,14982.75,14778.5,14928.5,13734.5,14149.627373432275,14658.233389803512,5,1.0890387915437172e+27,0.4053667940115862,0.4285286430149396,0.6545155332788781,14617.765097451422,537.75,508.3174619186613,14617.765097451422,15126.082559370083,14109.44763553276,15431.07303652128,13804.457158381563,15329.409544137547,13906.120650765297
129,2021-07-29,14774.25,15134.0,14979.5,15037.75,13818.214285714286,14495.618902792845,14817.001292308263,5,1.762101779784846e+27,0.4053667940115862,0.4285286430149396,0.6545155332788781,14762.39253039289,359.75,494.8113290169648,14762.39253039289,15257.203859409854,14267.581201375926,15554.090656820033,13970.694403965746,15455.12839101664,14069.65666976914
130,2021-08-05,14811.25,15172.5,14905.25,15167.75,13954.904761904761,14784.25757593373,14974.189506378625,5,2.8511405713285634e+27,0.4053667940115862,0.4285286430149396,0.6545155332788781,14896.506728466886,361.25,482.66939001542255,14896.506728466886,15379.176118482308,14413.837338451463,15668.777752491562,14124.23570444221,15572.243874488477,14220.769582445295
131,2021-08-12,14941.25,15169.75,15167.75,15078.5,14050.142857142857,14969.012812615936,15075.178670177917,5,4.6132423511134093e+27,0.4053667940115862,0.4285286430149396,0.6545155332788781,14986.283588811828,228.5,459.5630818322023,14986.283588811828,15445.84667064403,14526.720506979625,15721.584519743352,14250.982657880304,15629.671903376911,14342.895274246745
132,2021-08-19,14710.5,15141.75,15079.75,14928.0,14138.535714285714,14928.0,15114.284370676261,5,7.464382922441972e+27,0.4053667940115862,0.4285286430149396,0.6545155332788781,15008.20172273292,431.25,456.98916530200205,15008.20172273292,15465.190888034922,14551.212557430918,15739.384387216123,14277.019058249716,15647.986554155723,14368.416891310117
133,2021-08-26,14851.0,15397.0,14943.25,15274.75,14249.5,15274.75,15225.999170762307,5,1.207762527355538e+28,0.4053667940115862,0.4285286430149396,0.6545155332788781,15057.89325331229,546.0,465.0810593654564,15057.89325331229,15522.974312677747,14592.812193946833,15802.02294829702,14313.763558327559,15709.00673642393,14406.77977020065
134,2021-09-02,15265.5,15699.0,15286.0,15601.0,14346.214285714286,15601.0,15392.67893369244,5,1.9542008195997353e+28,0.4053667940115862,0.4285286430149396,0.6545155332788781,15183.637720766821,433.5,462.2100539685967,15183.637720766821,15645.847774735417,14721.427666798225,15923.173807116576,14444.101634417066,15830.731796322856,14536.543645210786
135,2021-09-10,15433.5,15708.75,15601.0,15441.5,14416.011904761905,15441.5,15483.728589243685,5,3.1619633469552734e+28,0.4053667940115862,0.4285286430149396,0.6545155332788781,15294.886936495943,275.25,445.21368542599697,15294.886936495943,15740.10062192194,14849.673251069946,16007.228833177538,14582.545039814348,15918.186096092339,14671.587776899547
136,2021-09-17,15315.25,15565.0,15452.5,15486.669921875,14496.603329613095,15486.669921875,15562.987527649932,5,5.116164166555009e+28,0.4053667940115862,0.4285286430149396,0.6545155332788781,15374.747392706413,249.75,427.44425947817905,15374.747392706413,15802.191652184592,14947.303133228233,16058.6582078715,14690.836577541326,15973.169355975864,14776.325429436962
137,2021-09-24,14807.5,15347.0,15284.0,15318.75,14561.63904389881,15318.75,15579.544252077267,5,8.278127513510282e+28,0.4053667940115862,0.4285286430149396,0.6545155332788781,15394.654542078453,539.5,437.6311449801628,15394.654542078453,15832.285687058617,14957.02339709829,16094.864374046714,14694.444710110192,16007.33814505068,14781.970939106226
138,2021-10-01,14537.0,15399.25,15319.0,14761.75,14620.008091517857,14962.795877880133,15447.740753800152,5,1.339429168006529e+29,0.4053667940115862,0.4285286430149396,0.6545155332788781,15279.31138279513,862.25,476.2328590728752,15279.31138279513,15755.544241868005,14803.078523722254,16041.283957311729,14517.33880827853,15946.037385497155,14612.585380093104
139,2021-10-08,14367.75,15001.25,14785.0,14808.25,14689.63904389881,14898.739443079041,15344.135278605314,5,2.167241919357557e+29,0.4053667940115862,0.4285286430149396,0.6545155332788781,15125.779110720203,633.5,490.52987188443205,15125.779110720203,15616.308982604634,14635.249238835771,15910.626905735295,14340.931315705111,15812.520931358407,14439.037290081998
140,2021-10-15,14585.5,15145.0,14810.25,15134.5,14781.18666294643,14965.036780037673,15334.37861622751,5,3.506671087364086e+29,0.4053667940115862,0.4285286430149396,0.6545155332788781,15058.22966637809,559.5,496.7998835313019,15058.22966637809,15555.029549909392,14561.42978284679,15853.109480028173,14263.349852728008,15753.749503321913,14362.709829434269
141,2021-10-22,15038.75,15483.75,15145.0,15341.0,14861.412853422618,15061.642214452027,15373.027516500952,5,5.673913006721643e+29,0.4053667940115862,0.4285286430149396,0.6545155332788781,15093.421157272713,445.0,492.0908032102744,15093.421157272713,15585.511960482987,14601.330354062438,15880.766442409153,14306.075872136273,15782.348281767097,14404.494032778328
142,2021-10-29,15295.75,15864.75,15324.25,15838.5,14964.496186755952,15270.825081888099,15524.297007467638,5,9.180584094085729e+29,0.4053667940115862,0.4285286430149396,0.6545155332788781,15258.048579138858,569.0,499.0825483729767,15258.048579138858,15757.131127511835,14758.966030765881,16056.580656535622,14459.516501742095,15956.764146861025,14559.333011416691
143,2021-11-05,15768.5,16448.5,15885.25,16351.75,15085.329520089286,15522.489568783341,15772.39681676729,5,1.4854497100807374e+30,0.4053667940115862,0.4285286430149396,0.6545155332788781,15545.586896902361,680.0,515.5295894299788,15545.586896902361,16061.11648633234,15030.057307472383,16370.434239990327,14720.739553814396,16267.328322104331,14823.845471700391
144,2021-11-12,15896.5,16394.0,16293.0,16192.75,15190.63904389881,15575.531521813487,15932.678702592842,5,2.4035081194893104e+30,0.4053667940115862,0.4285286430149396,0.6545155332788781,15802.635551561998,497.5,513.8905358454352,15802.635551561998,16316.526087407434,15288.745015716562,16624.860408914694,14980.410694209302,16522.082301745606,15083.188801378388
145,2021-11-19,16082.25,16628.5,16212.25,16575.0,15300.734281994048,15660.212669707384,16154.34175497956,5,3.888957829570048e+30,0.4053667940115862,0.4285286430149396,0.6545155332788781,16048.741665373554,546.25,516.832305314032,16048.741665373554,16565.573970687587,15531.909360059522,16875.673353876005,15221.809976871104,16772.306892813198,15325.17643793391
146,2021-11-26,15988.0,16767.5,16600.25,16051.0,15372.258091517857,15693.612094204727,16200.806482387476,5,6.292465949059359e+30,0.4053667940115862,0.4285286430149396,0.6545155332788781,16153.677426097622,779.5,540.71118664912,16153.677426097622,16694.38861274674,15612.966239448502,17018.815324736213,15288.53952745903,16910.67308740639,15396.681764788853
147,2021-12-03,15538.0,16456.25,16046.5,15717.75,15420.13904389881,15696.583316031001,16149.679774148528,5,1.0181423778629407e+31,0.4053667940115862,0.4285286430149396,0.6545155332788781,16099.586995152355,918.25,575.0328969537454,16099.586995152355,16674.6198921061,15524.554098198609,17019.639630278347,15179.534360026362,16904.633050887598,15294.540939417111
148,2021-12-10,15559.25,16436.75,15716.25,16329.75,15493.579520089286,15753.622657461598,16253.405642009635,5,1.6473889727688765e+31,0.4053667940115862,0.4285286430149396,0.6545155332788781,16098.932686138061,877.5,602.5299063215867,16098.932686138061,16701.462592459648,15496.402779816475,17062.9805362526,15134.884836023522,16942.474554988283,15255.39081728784
149,2021-12-17,15668.0,16459.25,16321.75,15717.3203125,15531.142392113095,15745.677897663154,16180.87225640266,5,2.6655313506318174e+31,0.4053667940115862,0.4285286430149396,0.6545155332788781,16038.17623142041,791.25,619.6862784741697,16038.17623142041,16657.862509894578,15418.48995294624,17029.67427697908,15046.678185861738,16905.737021284247,15170.615441556572
150,2021-12-27,15492.0,16580.75,15809.5,16560.0,15603.63048735119,16080.3332727003,16324.854191391702,5,4.312920323400694e+31,0.4053667940115862,0.4285286430149396,0.6545155332788781,16098.913413816244,1088.75,662.328434976518,16098.913413816244,16761.24184879276,15436.584978839726,17158.638909778674,15039.187917853815,17026.17322278337,15171.65360484912
151,2021-12-29,16387.5,16659.5,16565.75,16449.5,15664.666201636905,16449.5,16410.915343170745,5,6.978451674032512e+31,0.4053667940115862,0.4285286430149396,0.6545155332788781,16206.743482428332,272.0,626.8440317968345,16206.743482428332,16833.587514225168,15579.899450631498,17209.693933303268,15203.793031553396,17084.3251269439,15329.161837912763
