Datetime,Open,High,Low,Close,Adj Close,Volume
2021-05-16 22:45:00-04:00,13362.75,13367.75,13359.5,13360.75,13360.75,200
2021-05-16 22:50:00-04:00,13361.25,13363.5,13356.25,13357.25,13357.25,177
2021-05-16 22:55:00-04:00,13358.25,13371.0,13354.5,13370.0,13370.0,421
2021-05-16 23:00:00-04:00,13369.0,13376.75,13363.0,13371.75,13371.75,628
2021-05-16 23:05:00-04:00,13371.25,13377.75,13367.5,13369.0,13369.0,320
2021-05-16 23:10:00-04:00,13371.0,13372.0,13363.0,13364.5,13364.5,195
2021-05-16 23:20:00-04:00,13352.5,13353.25,13340.25,13341.75,13341.75,1062
2021-05-16 23:25:00-04:00,13342.75,13354.0,13342.25,13350.0,13350.0,463
2021-05-16 23:30:00-04:00,13350.0,13353.25,13341.0,13352.25,13352.25,491
2021-05-16 23:35:00-04:00,13352.5,13354.5,13346.75,13350.75,13350.75,209
2021-05-16 23:40:00-04:00,13350.5,13356.75,13347.25,13355.75,13355.75,295
2021-05-16 23:45:00-04:00,13355.0,13356.75,13350.25,13354.25,13354.25,163
2021-05-16 23:50:00-04:00,13354.5,13355.0,13350.0,13350.75,13350.75,126
2021-05-16 23:55:00-04:00,13351.0,13352.0,13347.25,13349.5,13349.5,202
2021-05-17 00:00:00-04:00,13350.75,13351.5,13341.5,13343.75,13343.75,325
2021-05-17 00:05:00-04:00,13343.0,13350.25,13343.0,13346.5,13346.5,187
2021-05-17 00:10:00-04:00,13346.0,13355.0,13345.5,13350.25,13350.25,341
2021-05-17 00:15:00-04:00,13350.0,13362.0,13349.0,13358.75,13358.75,495
2021-05-17 00:20:00-04:00,13358.25,13358.75,13353.25,13355.25,13355.25,110
2021-05-17 00:25:00-04:00,13355.5,13355.5,13350.0,13352.0,13352.0,208
2021-05-17 00:30:00-04:00,13352.75,13366.25,13351.75,13364.5,13364.5,361
2021-05-17 00:35:00-04:00,13364.5,13369.0,13357.25,13367.0,13367.0,310
2021-05-17 00:40:00-04:00,13366.5,13381.25,13366.5,13375.25,13375.25,713
2021-05-17 00:45:00-04:00,13375.0,13376.25,13366.0,13368.5,13368.5,271
2021-05-17 00:50:00-04:00,13369.0,13376.0,13369.0,13372.5,13372.5,267
2021-05-17 00:55:00-04:00,13372.0,13372.0,13364.25,13366.5,13366.5,248
2021-05-17 01:00:00-04:00,13366.25,13371.25,13358.75,13366.25,13366.25,661
2021-05-17 01:05:00-04:00,13365.75,13385.75,13365.75,13384.75,13384.75,788
2021-05-17 01:10:00-04:00,13384.5,13398.25,13383.25,13389.5,13389.5,956
2021-05-17 01:15:00-04:00,13388.5,13394.5,13383.0,13384.5,13384.5,299
2021-05-17 01:20:00-04:00,13384.0,13393.5,13383.5,13384.5,13384.5,340
2021-05-17 01:25:00-04:00,13385.0,13386.25,13380.0,13383.25,13383.25,348
2021-05-17 01:30:00-04:00,13383.25,13390.25,13377.0,13377.75,13377.75,511
2021-05-17 01:35:00-04:00,13377.75,13385.25,13377.75,13382.25,13382.25,180
2021-05-17 01:40:00-04:00,13382.75,13389.0,13380.5,13384.25,13384.25,379
2021-05-17 01:45:00-04:00,13381.5,13382.5,13372.25,13373.5,13373.5,362
2021-05-17 01:50:00-04:00,13373.25,13381.0,13371.25,13377.5,13377.5,309
2021-05-17 01:55:00-04:00,13376.5,13377.75,13361.25,13362.0,13362.0,389
2021-05-17 02:00:00-04:00,13362.0,13368.75,13358.75,13364.5,13364.5,624
2021-05-17 02:05:00-04:00,13365.5,13378.25,13365.25,13372.0,13372.0,615
2021-05-17 02:10:00-04:00,13371.5,13384.25,13370.25,13381.0,13381.0,437
2021-05-17 02:15:00-04:00,13379.5,13384.25,13375.5,13384.0,13384.0,438
2021-05-17 02:20:00-04:00,13384.25,13394.25,13380.5,13386.5,13386.5,501
2021-05-17 02:25:00-04:00,13385.5,13386.5,13373.25,13375.25,13375.25,505
2021-05-17 02:30:00-04:00,13374.0,13384.25,13369.75,13370.25,13370.25,540
2021-05-17 02:35:00-04:00,13370.0,13377.75,13367.0,13374.0,13374.0,499
2021-05-17 02:40:00-04:00,13373.25,13378.0,13369.0,13372.0,13372.0,258
2021-05-17 02:45:00-04:00,13370.0,13374.25,13361.25,13363.25,13363.25,439
2021-05-17 02:50:00-04:00,13362.0,13368.75,13355.5,13368.75,13368.75,755
2021-05-17 02:55:00-04:00,13368.5,13370.75,13363.5,13366.5,13366.5,326
2021-05-17 03:00:00-04:00,13365.5,13376.0,13358.75,13375.0,13375.0,970
2021-05-17 03:05:00-04:00,13375.25,13382.75,13374.0,13381.0,13381.0,736
2021-05-17 03:10:00-04:00,13381.5,13393.0,13379.0,13387.0,13387.0,903
2021-05-17 03:15:00-04:00,13387.0,13388.5,13368.0,13369.25,13369.25,1062
2021-05-17 03:20:00-04:00,13369.25,13370.75,13357.75,13360.75,13360.75,782
2021-05-17 03:25:00-04:00,13361.25,13367.75,13358.5,13359.5,13359.5,499
2021-05-17 03:30:00-04:00,13359.0,13359.0,13352.25,13354.5,13354.5,154
2021-05-17 03:40:00-04:00,13358.5,13359.5,13343.25,13347.5,13347.5,1892
2021-05-17 03:45:00-04:00,13345.25,13345.75,13332.0,13341.75,13341.75,1201
2021-05-17 03:50:00-04:00,13341.0,13346.5,13337.0,13339.25,13339.25,798
2021-05-17 03:55:00-04:00,13341.0,13345.0,13333.5,13343.0,13343.0,387
2021-05-17 04:00:00-04:00,13344.75,13362.75,13343.5,13358.0,13358.0,941
2021-05-17 04:05:00-04:00,13357.25,13361.5,13350.75,13356.5,13356.5,581
2021-05-17 04:10:00-04:00,13356.25,13360.75,13343.75,13347.75,13347.75,518
2021-05-17 04:15:00-04:00,13348.5,13349.0,13340.0,13344.0,13344.0,484
2021-05-17 04:20:00-04:00,13343.75,13358.5,13339.0,13356.0,13356.0,526
2021-05-17 04:25:00-04:00,13355.75,13357.75,13351.25,13354.75,13354.75,266
2021-05-17 04:30:00-04:00,13356.0,13361.0,13354.0,13354.75,13354.75,248
2021-05-17 04:35:00-04:00,13355.0,13363.75,13350.0,13360.25,13360.25,446
2021-05-17 04:40:00-04:00,13360.5,13369.0,13360.5,13366.0,13366.0,562
2021-05-17 04:45:00-04:00,13366.0,13366.0,13359.0,13362.0,13362.0,247
2021-05-17 04:50:00-04:00,13363.25,13367.75,13359.25,13361.0,13361.0,497
2021-05-17 04:55:00-04:00,13361.5,13364.25,13357.25,13363.25,13363.25,277
2021-05-17 05:00:00-04:00,13362.5,13365.75,13354.25,13355.25,13355.25,473
2021-05-17 05:05:00-04:00,13355.0,13357.25,13346.25,13354.0,13354.0,455
2021-05-17 05:10:00-04:00,13354.0,13358.75,13351.5,13351.5,13351.5,232
2021-05-17 05:15:00-04:00,13352.0,13357.25,13348.0,13351.0,13351.0,245
2021-05-17 05:20:00-04:00,13352.0,13366.0,13350.75,13363.5,13363.5,599
2021-05-17 05:25:00-04:00,13363.25,13367.25,13358.0,13367.0,13367.0,719
2021-05-17 05:30:00-04:00,13365.25,13365.25,13362.25,13363.25,13363.25,23
2021-05-17 05:40:00-04:00,13354.0,13355.0,13345.5,13351.5,13351.5,1257
2021-05-17 05:45:00-04:00,13352.25,13356.75,13350.0,13351.0,13351.0,322
2021-05-17 05:50:00-04:00,13350.0,13350.0,13342.0,13346.75,13346.75,375
2021-05-17 05:55:00-04:00,13345.75,13350.75,13341.75,13346.5,13346.5,280
2021-05-17 06:00:00-04:00,13346.5,13346.75,13335.5,13339.75,13339.75,486
2021-05-17 06:05:00-04:00,13341.5,13345.5,13336.0,13336.25,13336.25,663
2021-05-17 06:10:00-04:00,13335.25,13345.5,13332.75,13342.0,13342.0,604
2021-05-17 06:15:00-04:00,13341.75,13343.75,13338.25,13343.25,13343.25,437
2021-05-17 06:20:00-04:00,13342.75,13347.0,13334.0,13336.5,13336.5,383
2021-05-17 06:25:00-04:00,13336.5,13341.5,13325.5,13332.0,13332.0,743
2021-05-17 06:30:00-04:00,13331.5,13341.5,13326.25,13337.25,13337.25,756
2021-05-17 06:35:00-04:00,13337.75,13340.0,13331.5,13337.5,13337.5,294
2021-05-17 06:40:00-04:00,13337.75,13341.25,13334.75,13337.0,13337.0,160
2021-05-17 06:45:00-04:00,13336.25,13337.0,13330.75,13333.5,13333.5,379
2021-05-17 06:50:00-04:00,13333.25,13338.25,13330.0,13335.25,13335.25,339
2021-05-17 06:55:00-04:00,13335.25,13336.75,13329.5,13332.5,13332.5,349
2021-05-17 07:00:00-04:00,13332.75,13338.25,13329.75,13330.75,13330.75,464
2021-05-17 07:05:00-04:00,13331.0,13346.25,13328.25,13344.75,13344.75,690
2021-05-17 07:10:00-04:00,13345.0,13346.75,13341.25,13342.5,13342.5,392
2021-05-17 07:15:00-04:00,13341.25,13345.0,13338.5,13342.25,13342.25,290
2021-05-17 07:20:00-04:00,13342.0,13343.25,13328.0,13328.25,13328.25,679
2021-05-17 07:25:00-04:00,13328.5,13329.5,13317.25,13326.75,13326.75,1080
2021-05-17 07:30:00-04:00,13327.5,13332.0,13321.0,13326.5,13326.5,599
2021-05-17 07:35:00-04:00,13326.75,13337.0,13326.5,13330.0,13330.0,579
2021-05-17 07:40:00-04:00,13329.5,13329.5,13321.25,13325.75,13325.75,663
2021-05-17 07:45:00-04:00,13325.25,13325.25,13309.25,13311.25,13311.25,1263
2021-05-17 07:50:00-04:00,13311.5,13313.25,13307.0,13310.5,13310.5,638
2021-05-17 07:55:00-04:00,13311.25,13314.75,13307.75,13308.0,13308.0,367
2021-05-17 08:00:00-04:00,13308.5,13320.25,13304.25,13318.75,13318.75,1180
2021-05-17 08:05:00-04:00,13319.25,13321.25,13313.75,13316.0,13316.0,460
2021-05-17 08:10:00-04:00,13316.5,13316.5,13304.5,13306.75,13306.75,655
2021-05-17 08:15:00-04:00,13306.0,13309.0,13301.0,13307.25,13307.25,807
2021-05-17 08:20:00-04:00,13308.25,13317.5,13308.25,13314.5,13314.5,740
2021-05-17 08:25:00-04:00,13315.25,13315.5,13304.0,13310.25,13310.25,636
2021-05-17 08:30:00-04:00,13309.75,13314.0,13305.0,13313.0,13313.0,653
2021-05-17 08:35:00-04:00,13313.0,13327.75,13313.0,13321.5,13321.5,1401
2021-05-17 08:40:00-04:00,13321.0,13323.0,13315.75,13317.25,13317.25,662
2021-05-17 08:45:00-04:00,13316.75,13318.5,13311.5,13312.5,13312.5,561
2021-05-17 08:50:00-04:00,13311.75,13319.75,13308.0,13314.5,13314.5,841
2021-05-17 08:55:00-04:00,13314.5,13315.0,13307.75,13307.75,13307.75,533
2021-05-17 09:00:00-04:00,13307.75,13318.25,13304.75,13315.0,13315.0,938
2021-05-17 09:05:00-04:00,13315.0,13324.75,13311.25,13321.75,13321.75,991
2021-05-17 09:10:00-04:00,13321.5,13323.5,13311.5,13319.25,13319.25,953
2021-05-17 09:15:00-04:00,13319.25,13324.25,13318.25,13322.0,13322.0,851
2021-05-17 09:20:00-04:00,13321.5,13326.75,13318.25,13322.75,13322.75,1191
2021-05-17 09:25:00-04:00,13322.25,13323.0,13311.75,13313.25,13313.25,1792
2021-05-17 09:30:00-04:00,13313.5,13321.0,13263.25,13290.75,13290.75,15981
2021-05-17 09:35:00-04:00,13291.25,13322.75,13285.0,13320.5,13320.5,9279
2021-05-17 09:40:00-04:00,13320.75,13341.5,13306.0,13308.75,13308.75,9165
2021-05-17 09:45:00-04:00,13309.75,13343.0,13307.0,13318.75,13318.75,7756
2021-05-17 09:50:00-04:00,13319.0,13331.75,13281.5,13286.0,13286.0,8747
2021-05-17 09:55:00-04:00,13287.25,13304.0,13280.75,13285.75,13285.75,4884
2021-05-17 10:00:00-04:00,13285.0,13285.0,13241.0,13255.0,13255.0,13881
2021-05-17 10:05:00-04:00,13255.25,13275.25,13237.5,13247.5,13247.5,9051
2021-05-17 10:10:00-04:00,13248.25,13269.75,13242.5,13255.75,13255.75,5808
2021-05-17 10:15:00-04:00,13255.25,13295.25,13242.5,13291.25,13291.25,8937
2021-05-17 10:20:00-04:00,13291.25,13315.0,13288.5,13307.5,13307.5,7246
2021-05-17 10:25:00-04:00,13307.0,13318.25,13276.75,13279.0,13279.0,6418
2021-05-17 10:30:00-04:00,13279.0,13294.5,13258.75,13263.75,13263.75,8512
2021-05-17 10:35:00-04:00,13264.75,13319.75,13263.0,13313.25,13313.25,7850
2021-05-17 10:40:00-04:00,13313.5,13328.5,13299.25,13303.5,13303.5,5974
2021-05-17 10:45:00-04:00,13303.75,13313.25,13281.5,13303.0,13303.0,5357
2021-05-17 10:50:00-04:00,13302.5,13317.5,13288.75,13298.5,13298.5,6005
2021-05-17 10:55:00-04:00,13297.25,13305.0,13281.25,13291.75,13291.75,4797
2021-05-17 11:00:00-04:00,13291.75,13304.25,13268.75,13280.75,13280.75,5705
2021-05-17 11:05:00-04:00,13280.5,13294.0,13261.25,13265.0,13265.0,4273
2021-05-17 11:10:00-04:00,13264.5,13270.5,13238.25,13266.75,13266.75,7682
2021-05-17 11:15:00-04:00,13266.25,13277.5,13251.0,13257.0,13257.0,5327
2021-05-17 11:20:00-04:00,13256.5,13281.75,13255.75,13269.75,13269.75,3530
2021-05-17 11:25:00-04:00,13270.0,13278.75,13260.75,13263.0,13263.0,2873
2021-05-17 11:30:00-04:00,13263.5,13269.75,13244.75,13259.25,13259.25,3710
2021-05-17 11:35:00-04:00,13260.5,13265.75,13248.25,13251.0,13251.0,2828
2021-05-17 11:40:00-04:00,13250.5,13262.25,13243.5,13258.5,13258.5,3160
2021-05-17 11:45:00-04:00,13258.5,13274.5,13245.5,13249.75,13249.75,3637
2021-05-17 11:50:00-04:00,13249.75,13254.75,13228.25,13238.5,13238.5,5760
2021-05-17 11:55:00-04:00,13238.0,13244.75,13229.0,13238.25,13238.25,3077
2021-05-17 12:00:00-04:00,13238.0,13247.5,13224.75,13240.0,13240.0,4171
2021-05-17 12:05:00-04:00,13239.75,13250.0,13228.25,13232.5,13232.5,3381
2021-05-17 12:10:00-04:00,13231.5,13240.0,13225.75,13225.75,13225.75,2967
2021-05-17 12:15:00-04:00,13225.75,13252.0,13219.0,13246.25,13246.25,4506
2021-05-17 12:20:00-04:00,13246.25,13254.5,13243.5,13251.75,13251.75,2301
2021-05-17 12:25:00-04:00,13251.0,13253.25,13243.75,13246.0,13246.0,1968
2021-05-17 12:30:00-04:00,13245.75,13246.25,13230.0,13236.25,13236.25,3075
2021-05-17 12:35:00-04:00,13236.0,13258.5,13234.5,13255.75,13255.75,2956
2021-05-17 12:40:00-04:00,13256.0,13267.25,13253.25,13265.0,13265.0,2658
2021-05-17 12:45:00-04:00,13265.0,13268.0,13250.0,13253.25,13253.25,2804
2021-05-17 12:50:00-04:00,13253.75,13258.5,13245.0,13248.75,13248.75,2300
2021-05-17 12:55:00-04:00,13249.25,13249.5,13234.75,13235.75,13235.75,2794
2021-05-17 13:00:00-04:00,13235.5,13246.75,13231.0,13238.25,13238.25,2746
2021-05-17 13:05:00-04:00,13238.25,13240.75,13230.5,13232.0,13232.0,1718
2021-05-17 13:10:00-04:00,13232.75,13235.5,13214.75,13222.5,13222.5,3417
2021-05-17 13:15:00-04:00,13222.25,13225.25,13207.75,13212.5,13212.5,3729
2021-05-17 13:20:00-04:00,13212.25,13218.0,13202.5,13218.0,13218.0,3727
2021-05-17 13:25:00-04:00,13217.5,13221.5,13208.75,13217.25,13217.25,2319
2021-05-17 13:30:00-04:00,13217.5,13217.75,13198.5,13213.25,13213.25,3796
2021-05-17 13:35:00-04:00,13213.5,13229.25,13210.5,13211.25,13211.25,3489
2021-05-17 13:40:00-04:00,13211.25,13211.75,13182.75,13195.5,13195.5,5756
2021-05-17 13:45:00-04:00,13195.25,13213.5,13191.5,13209.5,13209.5,4121
2021-05-17 13:50:00-04:00,13209.0,13210.75,13195.75,13202.75,13202.75,3584
2021-05-17 13:55:00-04:00,13203.0,13217.25,13197.0,13207.5,13207.5,3776
2021-05-17 14:00:00-04:00,13207.75,13217.75,13200.25,13215.25,13215.25,3481
2021-05-17 14:05:00-04:00,13214.75,13228.75,13208.25,13226.5,13226.5,2892
2021-05-17 14:10:00-04:00,13227.0,13234.75,13220.25,13222.0,13222.0,3077
2021-05-17 14:15:00-04:00,13221.75,13228.75,13217.0,13222.75,13222.75,2253
2021-05-17 14:20:00-04:00,13222.5,13240.0,13221.75,13225.5,13225.5,2976
2021-05-17 14:25:00-04:00,13225.75,13235.0,13220.0,13229.0,13229.0,2299
2021-05-17 14:30:00-04:00,13229.0,13247.25,13226.75,13235.75,13235.75,4345
2021-05-17 14:35:00-04:00,13236.25,13237.75,13213.75,13217.5,13217.5,3845
2021-05-17 14:40:00-04:00,13217.25,13228.0,13212.75,13219.75,13219.75,2712
2021-05-17 14:45:00-04:00,13219.75,13235.75,13214.75,13233.5,13233.5,2967
2021-05-17 14:50:00-04:00,13233.5,13256.0,13230.25,13255.0,13255.0,4713
2021-05-17 14:55:00-04:00,13254.75,13261.0,13246.5,13258.75,13258.75,3467
2021-05-17 15:00:00-04:00,13259.5,13274.0,13253.0,13269.5,13269.5,4457
2021-05-17 15:05:00-04:00,13269.25,13285.25,13268.0,13279.5,13279.5,4086
2021-05-17 15:10:00-04:00,13279.0,13292.5,13275.75,13281.75,13281.75,3756
2021-05-17 15:15:00-04:00,13281.75,13284.0,13271.75,13272.0,13272.0,3810
2021-05-17 15:20:00-04:00,13272.5,13274.75,13257.75,13259.25,13259.25,3653
2021-05-17 15:25:00-04:00,13258.75,13260.75,13246.75,13253.5,13253.5,3736
2021-05-17 15:30:00-04:00,13253.75,13275.0,13250.75,13273.0,13273.0,4363
2021-05-17 15:35:00-04:00,13273.25,13273.75,13256.5,13258.0,13258.0,3361
2021-05-17 15:40:00-04:00,13258.75,13285.75,13258.75,13279.0,13279.0,4404
2021-05-17 15:45:00-04:00,13279.5,13290.5,13271.0,13273.0,13273.0,3981
2021-05-17 15:50:00-04:00,13272.75,13295.0,13272.25,13289.5,13289.5,6779
2021-05-17 15:55:00-04:00,13289.25,13306.5,13285.25,13306.0,13306.0,10696
2021-05-17 16:00:00-04:00,13305.5,13311.5,13293.25,13306.25,13306.25,4060
2021-05-17 16:05:00-04:00,13305.5,13315.0,13305.5,13314.0,13314.0,1539
2021-05-17 16:10:00-04:00,13314.25,13316.75,13306.0,13307.25,13307.25,1650
2021-05-17 16:30:00-04:00,13308.75,13310.5,13304.75,13306.0,13306.0,429
2021-05-17 16:35:00-04:00,13305.75,13309.75,13305.75,13307.25,13307.25,255
2021-05-17 16:40:00-04:00,13308.25,13308.75,13306.0,13306.75,13306.75,115
2021-05-17 16:45:00-04:00,13307.75,13312.25,13306.5,13312.0,13312.0,237
2021-05-17 16:50:00-04:00,13311.75,13316.75,13308.25,13316.0,13316.0,386
2021-05-17 16:55:00-04:00,13315.25,13316.5,13310.75,13312.0,13312.0,277
2021-05-17 18:00:00-04:00,13308.5,13319.75,13307.75,13317.0,13317.0,0
2021-05-17 18:05:00-04:00,13317.75,13318.25,13312.0,13312.5,13312.5,215
2021-05-17 18:10:00-04:00,13312.75,13318.75,13312.5,13317.0,13317.0,201
2021-05-17 18:15:00-04:00,13316.5,13317.5,13311.75,13313.0,13313.0,147
2021-05-17 18:20:00-04:00,13313.25,13317.5,13313.25,13315.5,13315.5,156
2021-05-17 18:25:00-04:00,13316.0,13316.0,13313.25,13314.0,13314.0,109
2021-05-17 18:30:00-04:00,13313.5,13314.0,13307.75,13311.75,13311.75,208
2021-05-17 18:35:00-04:00,13311.75,13311.75,13303.0,13304.0,13304.0,423
2021-05-17 18:40:00-04:00,13303.25,13305.75,13298.0,13300.75,13300.75,364
2021-05-17 18:45:00-04:00,13300.75,13303.75,13297.0,13298.0,13298.0,221
2021-05-17 18:50:00-04:00,13297.75,13302.75,13293.5,13298.75,13298.75,341
2021-05-17 18:55:00-04:00,13298.0,13301.75,13292.25,13293.0,13293.0,258
2021-05-17 19:00:00-04:00,13294.0,13302.5,13290.0,13296.5,13296.5,488
2021-05-17 19:05:00-04:00,13296.5,13304.5,13296.5,13299.5,13299.5,233
2021-05-17 19:10:00-04:00,13299.75,13302.5,13297.0,13301.25,13301.25,181
2021-05-17 19:15:00-04:00,13300.5,13303.75,13299.25,13299.75,13299.75,105
2021-05-17 19:20:00-04:00,13299.75,13302.75,13299.75,13302.75,13302.75,47
2021-05-17 19:25:00-04:00,13302.25,13316.75,13302.0,13314.25,13314.25,600
2021-05-17 19:30:00-04:00,13313.75,13317.5,13309.25,13313.0,13313.0,275
2021-05-17 19:35:00-04:00,13313.0,13316.25,13309.25,13313.75,13313.75,162
2021-05-17 19:40:00-04:00,13314.0,13326.5,13313.75,13325.25,13325.25,482
2021-05-17 19:45:00-04:00,13324.75,13329.75,13323.0,13327.75,13327.75,339
2021-05-17 19:50:00-04:00,13328.75,13329.0,13324.25,13327.75,13327.75,174
2021-05-17 19:55:00-04:00,13328.25,13332.75,13327.0,13329.5,13329.5,383
2021-05-17 20:00:00-04:00,13329.75,13335.0,13328.5,13331.25,13331.25,833
2021-05-17 20:05:00-04:00,13331.75,13335.75,13330.0,13332.5,13332.5,415
2021-05-17 20:10:00-04:00,13331.75,13332.25,13327.5,13330.25,13330.25,206
2021-05-17 20:15:00-04:00,13330.5,13342.75,13329.75,13342.25,13342.25,466
2021-05-17 20:20:00-04:00,13342.5,13343.5,13339.25,13342.25,13342.25,304
2021-05-17 20:25:00-04:00,13342.5,13345.5,13341.0,13345.0,13345.0,339
2021-05-17 20:30:00-04:00,13345.25,13346.0,13337.5,13339.75,13339.75,413
2021-05-17 20:35:00-04:00,13339.0,13344.5,13337.25,13340.25,13340.25,371
2021-05-17 20:40:00-04:00,13340.0,13340.0,13334.25,13338.25,13338.25,245
2021-05-17 20:45:00-04:00,13339.5,13343.0,13338.0,13339.0,13339.0,215
2021-05-17 20:50:00-04:00,13339.5,13345.0,13337.75,13342.0,13342.0,276
2021-05-17 20:55:00-04:00,13342.5,13345.0,13338.75,13345.0,13345.0,295
2021-05-17 21:00:00-04:00,13344.5,13349.0,13342.0,13342.5,13342.5,521
2021-05-17 21:05:00-04:00,13342.0,13352.25,13340.0,13351.0,13351.0,530
2021-05-17 21:10:00-04:00,13351.0,13352.25,13348.75,13351.25,13351.25,296
2021-05-17 21:15:00-04:00,13350.75,13353.5,13346.0,13353.0,13353.0,303
2021-05-17 21:20:00-04:00,13352.75,13361.0,13352.75,13359.5,13359.5,586
2021-05-17 21:25:00-04:00,13359.25,13360.25,13356.0,13359.0,13359.0,327
2021-05-17 21:30:00-04:00,13359.25,13359.25,13354.5,13358.25,13358.25,441
2021-05-17 21:35:00-04:00,13357.75,13360.0,13346.75,13349.25,13349.25,510
2021-05-17 21:40:00-04:00,13350.25,13356.25,13349.0,13355.25,13355.25,366
2021-05-17 21:45:00-04:00,13356.0,13363.0,13355.0,13358.25,13358.25,498
2021-05-17 21:50:00-04:00,13357.75,13360.25,13354.0,13359.25,13359.25,254
2021-05-17 21:55:00-04:00,13359.25,13361.0,13353.5,13357.5,13357.5,354
2021-05-17 22:00:00-04:00,13357.0,13362.0,13356.5,13362.0,13362.0,241
2021-05-17 22:05:00-04:00,13360.75,13362.0,13356.5,13362.0,13362.0,236
2021-05-17 22:10:00-04:00,13362.25,13362.75,13357.0,13357.0,13357.0,159
2021-05-17 22:15:00-04:00,13357.25,13358.25,13355.25,13356.25,13356.25,166
2021-05-17 22:20:00-04:00,13356.75,13356.75,13346.75,13347.75,13347.75,449
2021-05-17 22:25:00-04:00,13348.0,13351.75,13340.75,13346.25,13346.25,440
2021-05-17 22:30:00-04:00,13346.0,13348.75,13342.5,13344.5,13344.5,285
2021-05-17 22:35:00-04:00,13344.75,13346.25,13339.0,13346.25,13346.25,410
2021-05-17 22:40:00-04:00,13345.5,13353.25,13344.75,13351.75,13351.75,231
2021-05-17 22:45:00-04:00,13350.5,13350.5,13346.75,13349.0,13349.0,229
2021-05-17 22:50:00-04:00,13348.5,13349.5,13345.5,13346.0,13346.0,140
2021-05-17 22:55:00-04:00,13345.5,13350.0,13345.5,13349.0,13349.0,121
2021-05-17 23:00:00-04:00,13349.75,13350.75,13342.25,13348.5,13348.5,241
2021-05-17 23:05:00-04:00,13348.75,13351.0,13347.25,13350.0,13350.0,131
2021-05-17 23:10:00-04:00,13349.75,13349.75,13347.5,13347.5,13347.5,78
2021-05-17 23:15:00-04:00,13348.25,13354.25,13347.5,13351.5,13351.5,193
2021-05-17 23:20:00-04:00,13351.25,13355.25,13351.25,13354.25,13354.25,166
2021-05-17 23:25:00-04:00,13353.75,13353.75,13351.25,13352.0,13352.0,136
2021-05-17 23:30:00-04:00,13351.75,13354.5,13350.0,13354.0,13354.0,160
2021-05-17 23:35:00-04:00,13353.75,13355.25,13353.25,13354.25,13354.25,99
2021-05-17 23:40:00-04:00,13354.0,13356.75,13353.75,13354.75,13354.75,144
2021-05-17 23:45:00-04:00,13354.5,13356.25,13352.5,13355.0,13355.0,154
2021-05-17 23:50:00-04:00,13355.0,13356.0,13353.75,13355.5,13355.5,94
2021-05-17 23:55:00-04:00,13355.5,13356.0,13352.0,13352.25,13352.25,73
2021-05-18 00:00:00-04:00,13353.5,13353.5,13353.5,13353.5,13353.5,187
2021-05-18 00:05:00-04:00,13353.5,13353.5,13342.75,13343.5,13343.5,280
2021-05-18 00:10:00-04:00,13343.0,13346.75,13342.25,13344.0,13344.0,123
2021-05-18 00:15:00-04:00,13344.0,13344.25,13339.5,13340.25,13340.25,247
2021-05-18 00:20:00-04:00,13340.5,13341.5,13335.5,13336.0,13336.0,252
2021-05-18 00:25:00-04:00,13336.0,13346.5,13335.25,13343.25,13343.25,315
2021-05-18 00:30:00-04:00,13343.25,13346.75,13342.75,13345.25,13345.25,108
2021-05-18 00:35:00-04:00,13345.5,13349.0,13344.25,13347.25,13347.25,127
2021-05-18 00:40:00-04:00,13347.25,13350.25,13344.5,13347.5,13347.5,144
2021-05-18 00:45:00-04:00,13347.75,13348.5,13345.5,13348.0,13348.0,84
2021-05-18 00:50:00-04:00,13348.5,13349.5,13347.25,13347.5,13347.5,140
2021-05-18 00:55:00-04:00,13347.75,13350.75,13347.75,13349.5,13349.5,124
2021-05-18 01:00:00-04:00,13349.75,13349.75,13343.5,13346.75,13346.75,294
2021-05-18 01:05:00-04:00,13347.25,13348.5,13342.25,13347.5,13347.5,328
2021-05-18 01:10:00-04:00,13347.5,13353.5,13347.5,13351.25,13351.25,415
2021-05-18 01:15:00-04:00,13351.0,13361.25,13350.0,13358.75,13358.75,489
2021-05-18 01:20:00-04:00,13358.0,13377.0,13358.0,13376.75,13376.75,1278
2021-05-18 01:25:00-04:00,13376.75,13380.75,13369.5,13377.0,13377.0,717
2021-05-18 01:30:00-04:00,13377.0,13382.75,13375.0,13380.0,13380.0,536
2021-05-18 01:35:00-04:00,13380.0,13384.5,13377.25,13380.5,13380.5,412
2021-05-18 01:40:00-04:00,13380.0,13381.25,13373.5,13378.5,13378.5,315
2021-05-18 01:45:00-04:00,13377.5,13377.5,13373.25,13376.25,13376.25,205
2021-05-18 01:50:00-04:00,13375.75,13378.0,13374.0,13377.0,13377.0,153
2021-05-18 01:55:00-04:00,13377.25,13380.75,13377.0,13378.5,13378.5,143
2021-05-18 02:00:00-04:00,13379.25,13386.25,13374.75,13381.25,13381.25,607
2021-05-18 02:05:00-04:00,13381.25,13384.75,13380.0,13382.25,13382.25,246
2021-05-18 02:10:00-04:00,13383.0,13389.0,13382.5,13385.25,13385.25,451
2021-05-18 02:15:00-04:00,13385.25,13395.75,13385.25,13392.25,13392.25,529
2021-05-18 02:20:00-04:00,13392.25,13396.25,13389.25,13394.5,13394.5,460
2021-05-18 02:25:00-04:00,13395.0,13396.25,13393.0,13396.25,13396.25,220
