,date,low,high,open,close,SMA,FRAMA,WMA,TEMA,ATR_diff,ATR,Line,line_change,change_SMA,upper_band,lower_band,upper_band_1,lower_band_1,upper_band_2,lower_band_2,recent_px,dist_to_upper,dist_to_line,etf,etf_upper,etf_line
75,2021-02-11,13516.75,13769.25,13698.0,13729.0,13053.82142857143,13643.02530914787,13510.105555555556,13696.082854827135,252.5,335.10678742856396,13510.105555555556,1.005827783014556,1.0058277830145574,13845.21234298412,13174.998768126992,14046.276415441258,12973.934695669854,14280.851166641252,12739.35994446986,14744.25,-0.06097547566108008,-0.08370343994739948,127.62999725341797,119.84769746226847,116.94692744282973
76,2021-02-16,13646.0,13900.5,13711.25,13767.75,13120.47619047619,13767.75,13575.538888888888,13768.204099053277,254.5,327.77889766233085,13575.538888888888,1.0048432880901086,1.00484328809011,13903.317786551219,13247.759991226558,14099.985125148618,13051.092652629159,14329.430353512249,12821.647424265528,14744.25,-0.057034587276313164,-0.07926555173108918,127.62999725341797,120.35067303599229,117.51333510368839
77,2021-02-18,13468.0,13785.0,13758.25,13633.0,13170.059523809523,13694.834398849378,13603.5,13789.540460985905,317.0,326.79899787484624,13603.5,1.002059668595108,1.0020596685951093,13930.298997874846,13276.701002125154,14126.378396599754,13080.621603400246,14355.137695112146,12851.862304887854,14744.25,-0.05520463924073138,-0.07736914390355565,127.62999725341797,120.58422929874749,117.75537362950786
78,2021-02-22,13215.0,13729.0,13638.25,13224.25,13192.595238095239,13516.241241084987,13543.677777777777,13700.802666113348,514.0,343.81727079531476,13543.677777777777,0.9956024389148217,0.995602438914823,13887.495048573091,13199.860506982463,14093.785411050281,12993.570144505273,14334.457500607,12752.898054948553,14744.25,-0.0581077336200152,-0.08142646945231014,127.62999725341797,120.21370737109308,117.23753718086411
79,2021-02-24,12757.25,13335.75,13227.0,13302.0,13222.047619047618,13480.07236810796,13505.211111111112,13642.60614662822,578.5,365.15206435937705,13505.211111111112,0.997159806420544,0.9971598064205454,13870.36317547049,13140.059046751734,14089.454414086114,12920.967808136109,14345.060859137679,12665.361363084545,14744.25,-0.05926966950028045,-0.08403539609602984,127.62999725341797,120.06540949788618,116.90455988049179
80,2021-02-26,12662.25,13353.75,13304.75,12911.0,13234.416666666666,13453.818797661084,13385.966666666667,13493.645173288163,691.5,394.8200585085246,13385.966666666667,0.9911704864542,0.9911704864542012,13780.786725175192,12991.146608158142,14017.678760280307,12754.254573053027,14294.052801236274,12477.88053209706,14744.25,-0.06534501753733202,-0.09212291797367334,127.62999725341797,119.29001284460374,115.87234948546119
81,2021-03-02,12946.25,13328.25,12957.5,13055.25,13244.619047619048,13435.431234683618,13302.805555555555,13403.58373164432,382.0,393.65459864411326,13302.805555555555,0.9937874407443283,0.9937874407443296,13696.460154199667,12909.150956911442,13932.652913386137,12672.958197724973,14208.211132437014,12397.399978674095,14744.25,-0.07106430274855169,-0.09776315814262815,127.62999725341797,118.56006048880425,115.15248564818887
82,2021-03-04,12306.5,13192.0,13061.25,12455.0,13224.119047619048,13374.6547654287,13107.127777777778,13177.757303970695,885.5,438.36781694919387,13107.127777777778,0.9852904880131802,0.9852904880131814,13545.495594726972,12668.759960828584,13808.516284896488,12405.739270659067,14115.373756760924,12098.881798794631,14744.25,-0.08130317956308586,-0.1110346217828796,127.62999725341797,117.25327266908717,113.45864878023474
83,2021-03-08,12207.25,12761.25,12435.0,12297.25,13200.488095238095,13313.59156814646,12905.3,12950.753385489721,554.0,448.87983359017625,12905.3,0.9846016777131018,0.9846016777131029,13354.179833590175,12456.420166409824,13623.507733744282,12187.092266255717,13937.723617257405,11872.876382742594,14744.25,-0.0942787979320634,-0.12472319717856117,127.62999725341797,115.59719453229317,111.71157594008069
84,2021-03-10,12326.0,12993.25,12345.75,12749.25,13191.97619047619,13288.345542016057,12824.605555555556,12875.664885642098,667.25,468.73166690016023,12824.605555555556,0.9937471856954551,0.9937471856954562,13293.337222455717,12355.873888655395,13574.576222595811,12074.6348885153,13902.688389425924,11746.522721685187,14744.25,-0.09840532936868829,-0.13019614049167938,127.62999725341797,115.0705253363706,111.0130642000593
85,2021-03-12,12724.25,13119.25,12795.25,12933.5,13193.714285714286,13274.49472657515,12802.533333333333,12860.281643894581,395.0,462.02878809105476,12802.533333333333,0.9982789160940189,0.9982789160940201,13264.562121424387,12340.504545242278,13541.779394279021,12063.287272387644,13865.199545942758,11739.867120723908,14744.25,-0.10035694447500632,-0.1316931459156394,127.62999725341797,114.8214407057115,110.82200140191094
86,2021-03-16,12872.0,13298.0,12950.0,13151.5,13202.25,13253.364375828234,12842.6,12902.851798190768,426.0,458.7534437191407,12842.6,1.0031295889355232,1.0031295889355243,13301.353443719141,12383.84655628086,13576.605509950625,12108.594490049376,13897.732920554025,11787.467079445976,14744.25,-0.09786164479582604,-0.12897570239245804,127.62999725341797,115.13991579691172,111.1688287113109
87,2021-03-18,12777.5,13283.25,13174.75,12795.5,13201.92857142857,12976.733060710696,12822.166666666666,12850.457772179774,505.75,463.02585792649154,12822.166666666666,0.9984089410763136,0.9984089410763148,13285.192524593158,12359.140808740174,13563.008039349053,12081.325293984279,13887.126139897597,11757.207193435735,14744.25,-0.09895772761631427,-0.1303615533739142,127.62999725341797,115.00002274954329,110.991952554354
88,2021-03-22,12732.75,13157.0,12818.25,13071.75,13191.333333333334,13034.14014949435,12866.511111111111,12876.86893610775,424.25,459.5007799331741,12866.511111111111,1.0034584205304182,1.0034584205304191,13326.011891044285,12407.010331177937,13601.71235900419,12131.309863218032,13923.362904957412,11809.65931726481,14744.25,-0.09618923369826982,-0.1273539779160614,127.62999725341797,115.3533656206994,111.3758094017792
89,2021-03-24,12784.0,13172.0,13069.0,12794.0,13164.309523809523,12794.0,12860.422222222222,12830.654118250843,388.0,453.00070903015825,12860.422222222222,0.9995267645722832,0.9995267645722841,13313.42293125238,12407.421513192063,13585.223356670474,12135.621087773969,13902.323852991585,11818.520591452858,14744.25,-0.09704305534344704,-0.12776694492956764,127.62999725341797,115.24439236647054,111.32310242297964
90,2021-03-26,12609.75,12988.5,12803.0,12966.75,13139.607142857143,12857.218297387546,12891.483333333334,12836.507352576004,378.75,446.2506445728711,12891.483333333334,1.0024152481601607,1.0024152481601618,13337.733977906204,12445.232688760463,13605.484364649927,12177.48230201674,13917.859815850938,11865.10685081573,14744.25,-0.09539420601887483,-0.12566028564807752,127.62999725341797,115.45483500123699,111.59197534129012
91,2021-03-30,12776.5,13003.0,12975.75,12878.25,13124.952380952382,12864.914901904598,12906.81111111111,12820.484888227724,226.5,426.2733132480646,12906.81111111111,1.0011889848034898,1.001188984803491,13333.084424359175,12480.537797863046,13588.848412308014,12224.773809914206,13887.239731581658,11926.382490640563,14744.25,-0.09570955292000782,-0.1246207090146253,127.62999725341797,115.41458727711151,111.72465650416234
92,2021-04-01,12858.25,13332.5,12894.75,13316.0,13128.738095238095,12886.091113141938,13000.283333333333,12917.270365368939,474.25,430.63483022551327,13000.283333333333,1.0072420849284573,1.0072420849284582,13430.918163558847,12569.64850310782,13689.299061694153,12311.267604972512,13990.743442852014,12009.823223814652,14744.25,-0.08907417036750964,-0.11828113784469652,127.62999725341797,116.26146113406223,112.5337759551682
93,2021-04-06,13304.25,13655.0,13339.0,13570.0,13137.107142857143,12922.13060950725,13121.916666666666,13061.346079288018,350.75,423.37257293228475,13121.916666666666,1.0093562063390926,1.0093562063390933,13545.289239598951,12698.544093734381,13799.312783358322,12444.52054997501,14095.67358441092,12148.159748922411,14744.25,-0.08131717519718185,-0.11003159423730158,127.62999725341797,117.25148640634595,113.58666518312197
94,2021-04-08,13512.5,13789.75,13580.5,13747.75,13144.238095238095,12952.048841562293,13260.861111111111,13224.928281205423,277.25,410.0887026657134,13260.861111111111,1.010588730897629,1.0105887308976296,13670.949813776824,12850.772408445398,13917.003035376252,12604.71918684597,14204.065127242253,12317.65709497997,14744.25,-0.07279449183398112,-0.10060795828128855,127.62999725341797,118.339236460583,114.78940381430512
95,2021-04-12,13648.25,13841.75,13786.5,13808.75,13150.357142857143,12983.643975650532,13393.91111111111,13374.851361583076,193.5,390.398820605194,13393.91111111111,1.0100332850849723,1.010033285084973,13784.309931716305,13003.512290505916,14018.549224079421,12769.2729981428,14291.828398503058,12495.993823719164,14744.25,-0.06510606292511967,-0.09158410152356944,127.62999725341797,119.32051062110409,115.94111862750805
96,2021-04-14,13772.75,14029.0,13825.0,13798.75,13153.67857142857,13027.162181194932,13510.355555555556,13495.10910465217,256.25,378.20347327744906,13510.355555555556,1.0086938343459548,1.0086938343459553,13888.559028833004,13132.152082278108,14115.481112799474,12905.229998311637,14380.22354409369,12640.487567017422,14744.25,-0.058035571234006156,-0.08368648418498359,127.62999725341797,120.22291745622123,116.9490915067403
97,2021-04-16,13789.25,14059.5,13827.0,14029.5,13166.142857142857,13209.057707603273,13650.655555555555,13650.14949823194,270.25,368.3895211613173,13650.655555555555,1.010384626771892,1.0103846267718926,14019.045076716873,13282.266034394237,14240.078789413663,13061.232321697447,14497.951454226584,12803.359656884526,14744.25,-0.04918560952799411,-0.07417091031720469,127.62999725341797,121.3524380444524,118.16356417334963
98,2021-04-20,13719.25,14052.25,13989.0,13794.25,13173.82142857143,13315.253301622166,13722.622222222222,13717.474526020585,333.0,365.1722919648339,13722.622222222222,1.0052720300775135,1.005272030077514,14087.794514187057,13357.449930257388,14306.897889365957,13138.346555078488,14562.51849374134,12882.725950703105,14744.25,-0.04452281301612104,-0.06928991150975994,127.62999725341797,121.947550750456,118.78652603773773
99,2021-04-22,13700.5,13944.75,13740.0,13750.25,13198.869047619048,13479.81578158863,13763.56111111111,13759.473938552019,244.25,354.1793563316672,13763.56111111111,1.002983313846722,1.0029833138467223,14117.740467442778,13409.381754779442,14330.248081241778,13196.874140980442,14578.173630673944,12948.948591548276,14744.25,-0.04249178714123958,-0.06651331121548332,127.62999725341797,122.20677057728874,119.1409035256701
100,2021-04-26,13737.0,14039.25,13757.0,14011.5,13232.654761904761,13680.955868092937,13839.33888888889,13856.35204561863,302.25,349.4585057560611,13839.33888888889,1.005505681063646,1.0055056810636462,14188.797394644951,13489.880383132828,14398.472498098587,13280.205279679192,14643.09345212783,13035.584325649948,14744.25,-0.03767248963867598,-0.06137383122987672,127.62999725341797,122.82185750430433,119.79685534211707
101,2021-04-28,13878.0,14050.0,14024.75,13892.25,13279.380952380952,13892.25,13866.083333333334,13903.775550108548,172.0,333.32591432369185,13866.083333333334,1.0019324943669035,1.0019324943669037,14199.409247657026,13532.757419009642,14399.404796251241,13332.761870415427,14632.732936277826,13099.433730388842,14744.25,-0.03695276140481707,-0.05955994144610044,127.62999725341797,122.91371641681495,120.02836209023843
102,2021-04-30,13818.5,14064.0,13973.5,13850.0,13317.22619047619,13850.0,13871.572222222223,13929.302858102315,245.5,325.3417402942653,13871.572222222223,1.0003958499856764,1.0003958499856767,14196.913962516488,13546.230481927958,14392.119006693047,13351.0254377514,14619.858224899033,13123.286219545413,14744.25,-0.03712199925282822,-0.0591876682623923,127.62999725341797,122.89211659073811,120.07587531565262
103,2021-05-04,13380.75,13947.5,13880.25,13536.0,13368.702380952382,13586.132316900554,13808.038888888888,13869.15811397325,566.75,347.28794572205936,13808.038888888888,0.9954198895182512,0.9954198895182513,14155.326834610947,13460.75094316683,14363.699602044184,13252.378175733593,14606.801164049624,13009.276613728152,14744.25,-0.03994256509412497,-0.0634966926843421,127.62999725341797,122.53212778016034,119.52591454051426
104,2021-05-06,13388.75,13665.5,13525.75,13597.75,13430.630952380952,13590.198563129374,13761.56111111111,13831.932184232026,276.75,340.8754052018722,13761.56111111111,0.9966340058749995,0.9966340058749997,14102.436516312982,13420.685705909238,14306.961759434105,13216.160462788115,14545.574543075416,12977.547679146805,14744.25,-0.043529747778762395,-0.06664895731481013,127.62999725341797,122.07429566397255,119.12359101438558
105,2021-05-10,13305.5,13818.0,13614.5,13356.75,13459.559523809523,13560.712541570803,13671.572222222223,13738.762336605057,512.5,356.47764109261107,13671.572222222223,0.9934608517040825,0.9934608517040827,14028.049863314835,13315.094581129611,14241.9364479704,13101.207996474046,14491.470796735228,12851.673647709218,14744.25,-0.04857487743935196,-0.0727522781950779,127.62999725341797,121.43038577924837,118.34462418720028
106,2021-05-12,12959.75,13375.75,13316.5,12998.5,13462.654761904761,13540.92169183261,13519.755555555555,13570.672141672276,416.0,361.8887646296464,13519.755555555555,0.9888954493163632,0.9888954493163634,13881.644320185202,13157.86679092591,14098.77757896299,12940.73353214812,14352.099714203741,12687.41139690737,14744.25,-0.058504547862034295,-0.0830489475181474,127.62999725341797,120.16306197047408,117.03046030977757
107,2021-05-14,12915.0,13426.25,12968.75,13387.0,13473.869047619048,13538.02765671973,13468.55,13527.146384740521,511.25,375.467058754224,13468.55,0.9962125383595035,0.9962125383595039,13844.017058754223,13093.082941245775,14069.297294006758,12867.802705993241,14332.124235134714,12604.975764865285,14744.25,-0.061056543482766235,-0.08652186445563526,127.62999725341797,119.83735077640932,116.58721193058464
108,2021-05-18,13178.5,13448.5,13380.25,13212.0,13493.702380952382,13531.897685855436,13391.394444444444,13447.025690916082,270.0,365.87914432202183,13391.394444444444,0.9942714282119787,0.9942714282119791,13757.273588766466,13025.515300122423,13976.801075359679,12805.98781352921,14232.916476385095,12549.872412503793,14744.25,-0.06693975015572406,-0.09175478953188909,127.62999725341797,119.08647712489842,115.91933371747503
109,2021-05-20,12954.25,13522.75,13182.0,13486.5,13513.452380952382,13531.209435406838,13381.1,13448.81139587103,568.5,384.29922211092895,13381.1,0.9992312641908091,0.9992312641908097,13765.39922211093,12996.800777889071,13995.978755377488,12766.221244622513,14264.988210855137,12497.211789144863,14744.25,-0.0663886449218557,-0.09245299014870201,127.62999725341797,119.15681468438339,115.83022237466885
110,2021-05-24,13356.5,13686.0,13492.5,13635.25,13553.511904761905,13533.506983040248,13412.222222222223,13487.24122864505,329.5,379.31747464629905,13412.222222222223,1.0023258343650538,1.0023258343650543,13791.539696868522,13032.904747575923,14019.130181656301,12805.314262788144,14284.65241390871,12539.792030535735,14744.25,-0.06461571820414591,-0.090342186125288,127.62999725341797,119.38309331649519,116.0996242863797
111,2021-05-26,13606.75,13738.75,13656.5,13700.25,13588.440476190477,13543.958106849015,13462.055555555555,13535.054941953238,132.0,356.83406786027183,13462.055555555555,1.0037155165272138,1.003715516527214,13818.889623415827,13105.221487695282,14032.99006413199,12891.12104697912,14282.77391163418,12641.33719947693,14744.25,-0.06276076277763687,-0.08696233748372728,127.62999725341797,119.61984127248576,116.53099435921905
112,2021-05-28,13620.25,13763.5,13702.5,13686.5,13626.92857142857,13608.681217161688,13512.466666666667,13570.858912596465,143.25,337.4173344184289,13512.466666666667,1.0037446815535023,1.0037446815535025,13849.884001085096,13175.049332248238,14052.334401736154,12972.59893159718,14288.526535829053,12736.406797504282,14744.25,-0.060658629561686994,-0.08354330219124961,127.62999725341797,119.88813652906376,116.96736582420732
113,2021-06-02,13592.25,13773.0,13699.0,13673.75,13643.964285714286,13633.077036333632,13556.983333333334,13596.821263601198,180.75,323.17484947129896,13556.983333333334,1.0032944885463795,1.0032944885463797,13880.158182804633,13233.808483862034,14074.063092487411,13039.903574179256,14300.28548711732,12813.681179549347,14744.25,-0.058605342231403235,-0.0805240460970661,127.62999725341797,120.15019758538836,117.35271347121532
114,2021-06-04,13462.25,13783.75,13679.5,13766.75,13653.333333333334,13668.066262111235,13618.41111111111,13640.844533732681,321.5,323.0225904284536,13618.41111111111,1.0045310801280356,1.004531080128036,13941.433701539565,13295.388520682656,14135.247255796636,13101.574966425585,14361.363069096555,12875.459153125666,14744.25,-0.054449449681091666,-0.07635782687412984,127.62999725341797,120.68061414017012,117.88444801919582
115,2021-06-08,13691.5,13917.25,13773.25,13811.5,13656.369047619048,13680.758577841962,13679.677777777777,13687.673233867978,225.75,314.17962766223053,13679.677777777777,1.0044988116577476,1.0044988116577482,13993.857405440007,13365.498150115547,14182.365182037345,13176.990373518209,14402.290921400907,12957.064634154647,14744.25,-0.05089391420791112,-0.07220253469808391,127.62999725341797,121.13440712284658,118.41478794821171
116,2021-06-10,13726.0,13976.5,13813.0,13959.75,13663.559523809523,13688.235428630698,13752.527777777777,13762.393554577113,250.5,308.3905706020277,13752.527777777777,1.005325417833916,1.0053254178339164,14060.918348379804,13444.13720717575,14245.952690741022,13259.102864814533,14461.826090162442,13043.229465393113,14744.25,-0.046345636544428914,-0.06726162553010306,127.62999725341797,121.7149037885446,119.04539617175048
117,2021-06-14,13932.25,14133.5,13975.5,14124.75,13679.083333333334,13700.650516397372,13845.65,13864.095533455797,201.25,298.65051872911613,13845.65,1.0067712804312743,1.0067712804312747,14144.300518729116,13546.999481270883,14323.490829966586,13367.809170033413,14532.546193076967,13158.753806923032,14744.25,-0.040690403463783054,-0.06094579242755649,127.62999725341797,122.43668117109488,119.85148593328155
118,2021-06-16,13840.0,14163.0,14119.5,13981.25,13676.785714285714,13722.794894020133,13889.788888888888,13911.019030256934,323.0,300.8641079355601,13889.788888888888,1.003187924647011,1.0031879246470115,14190.652996824449,13588.924780953328,14371.171461585785,13408.406316191991,14581.776337140676,13197.8014406371,14744.25,-0.037546637039900355,-0.057952158374356855,127.62999725341797,122.8379200711404,120.23356343926916
119,2021-06-18,13850.25,14217.75,13948.5,14107.4296875,13691.699032738095,13779.58942441356,13948.169270833334,13979.470449890418,367.5,306.92191630505465,13948.169270833334,1.0042031151381392,1.0042031151381394,14255.091187138389,13641.24735452828,14439.244336921422,13457.094204745246,14654.08967833496,13242.248863331708,14744.25,-0.03317624245801665,-0.053992622830368875,127.62999725341797,123.39571351962257,120.73891894987315
120,2021-06-22,13958.5,14279.25,14022.75,14258.25,13715.88950892857,13945.18172719867,14026.220833333333,14071.664548873086,320.75,308.179014822777,14026.220833333333,1.0055958284549364,1.0055958284549364,14334.39984815611,13718.041818510555,14519.307257049775,13533.13440961689,14735.03256742572,13317.409099240946,14744.25,-0.02779728720307173,-0.04869892783062324,127.62999725341797,124.08222956403745,121.41455322815112
121,2021-06-24,14231.75,14422.0,14274.0,14354.25,13732.2109375,14126.959785762523,14111.072395833333,14169.569342324747,190.25,297.4581952934336,14111.072395833333,1.0060494956915516,1.0060494956915516,14408.530591126766,13813.6142005399,14587.005508302827,13635.139283363838,14795.22624500823,13426.918546658435,14744.25,-0.022769514140986047,-0.04294403609316633,127.62999725341797,124.72392422614226,122.14905004479647
122,2021-06-28,14313.25,14519.75,14365.75,14512.5,13761.746651785714,14470.564362577345,14212.735069444445,14287.339808195453,206.5,289.189268448576,14212.735069444445,1.0072044612031847,1.007204461203185,14501.92433789302,13923.54580099587,14675.437898962167,13750.032239926722,14877.87038687617,13547.59975201272,14744.25,-0.016435265415804756,-0.036048963531922995,127.62999725341797,125.53236437353961,123.02906813685007
123,2021-06-30,14468.75,14598.5,14504.5,14549.0,13795.03236607143,14549.0,14303.058854166668,14390.86994913625,129.75,274.69478949870546,14303.058854166668,1.006355130401073,1.0063551304010732,14577.753643665374,14028.364064667961,14742.570517364597,13863.547190968739,14934.85687001369,13671.260838319646,14744.25,-0.011292290644463243,-0.029922928994918885,127.62999725341797,126.18876222948033,123.81093390798225
124,2021-07-02,14471.0,14729.0,14558.5,14713.75,13851.115699404761,14713.75,14408.949305555556,14514.152838859487,258.0,273.1770813624595,14408.949305555556,1.0074033430518983,1.0074033430518983,14682.126386918015,14135.772224193097,14846.032635735492,13971.86597537562,15037.256592689213,13780.642018421899,14744.25,-0.004213412895331059,-0.02274111565148751,127.62999725341797,127.09223937715934,124.72754872527896
125,2021-07-06,14671.0,14790.0,14704.25,14744.25,13905.7109375,14744.25,14500.889756944445,14620.005818313455,119.0,259.16098305678133,14500.889756944445,1.0063807880393778,1.0063807880393776,14760.050740001227,14241.728773887664,14915.547329835295,14086.232184053595,15096.960017975041,13904.81949591385,14744.25,0.0010716543738220619,-0.016505433850860785,127.62999725341797,127.7667724982055,125.52340877636614
126,2021-07-08,,,,,,,,,,,14593.41686086589,,,14852.57784392267,14334.255877809108,15008.07443375674,14178.75928797504,15189.487121896487,13997.346599835291,14744.25,0.00734712473829946,-0.010229963486383609,127.62999725341797,128.56771076358766,126.32434704174827
127,2021-07-12,,,,,,,,,,,14686.534360625354,,,14945.695343682135,14427.373377568572,15101.191933516204,14271.876787734504,15282.604621655952,14090.464099594756,14744.25,0.013662637549019863,-0.003914450675663095,127.62999725341797,129.3737596462738,127.13039592443445
128,2021-07-14,,,,,,,,,,,14780.24602341354,,,15039.407006470321,14521.085040356758,15194.90359630439,14365.58845052269,15376.316284444136,14184.175762382944,14744.25,0.020018448308345427,0.0024413600836623583,127.62999725341797,130.1849517560298,127.9415880341904
129,2021-07-16,,,,,,,,,,,14874.555640458795,,,15133.716623515576,14615.394657402014,15289.213213349645,14459.898067567945,15470.625901489391,14278.485379428199,14744.25,0.026414814148944643,0.008837725924261575,127.62999725341797,131.00131991069733,128.75795618885795
130,2021-07-20,,,,,,,,,,,14969.467027180492,,,15228.628010237273,14710.30604412371,15384.124600071342,14554.809454289642,15565.53728821109,14373.396766149894,14744.25,0.032851993844195126,0.015274905619512058,127.62999725341797,131.8228971375219,129.5795334156825
131,2021-07-22,,,,,,,,,,,15064.984023343382,,,15324.145006400164,14805.823040286601,15479.641596234233,14650.326450452532,15661.054284373979,14468.913762312786,14744.25,0.03933024781865235,0.021753159593969285,127.62999725341797,132.64971667448881,130.40635295264943
132,2021-07-26,,,,,,,,,,,15161.110493212946,,,15420.271476269727,14901.949510156164,15575.768066103796,14746.452920322095,15757.180754243542,14565.04023218235,14744.25,0.045849838158585676,0.02827274993390283,127.62999725341797,133.48181197166792,131.23844824982856
133,2021-07-28,,,,,,,,,,,15257.85032571172,,,15517.011308768502,14998.68934265494,15672.507898602571,14843.19275282087,15853.920586742319,14661.780064681123,14744.25,0.052411028622581846,0.034833940397899,127.62999725341797,134.3192166925669,132.07585297072754
134,2021-07-30,,,,,,,,,,,15355.207434576636,,,15614.368417633417,15096.046451519855,15769.865007467486,14940.549861685786,15951.277695607234,14759.137173546038,14744.25,0.05901408465221469,0.04143699642753185,127.62999725341797,135.1619647154931,132.91860099365374
135,2021-08-03,,,,,,,,,,,15453.185758517344,,,15712.346741574125,15194.024775460563,15867.843331408194,15038.528185626494,16049.256019547942,14857.115497486746,14744.25,0.06565927338278477,0.04808218515810192,127.62999725341797,136.0100901349242,133.76672641308485
136,2021-08-05,,,,,,,,,,,15551.789261375572,,,15810.950244432353,15292.62827831879,15966.446834266422,15137.131688484722,16147.859522406168,14955.719000344976,14744.25,0.07234686365412646,0.05476977542944339,127.62999725341797,136.86362726288752,134.62026354104816
137,2021-08-09,,,,,,,,,,,15651.021932285477,,,15910.182915342259,15391.860949228696,16065.679505176327,15236.364359394627,16247.092193316075,15054.95167125488,14744.25,0.07907712602148353,0.06150003779680069,127.62999725341797,137.7226106303481,135.47924690850874
138,2021-08-11,,,,,,,,,,,15750.88778583504,,,16010.048768891822,15491.72680277826,16165.54535872589,15336.23021294419,16346.958046865639,15154.817524804443,14744.25,0.08585033276645615,0.0682732445417733,127.62999725341797,138.5870749886058,136.34371126676643
139,2021-08-13,,,,,,,,,,,15851.390862228476,,,16110.551845285258,15592.229879171695,16266.048435119326,15436.733289337626,16447.461123259072,15255.32060119788,14744.25,0.0926667579080156,0.07508966968333253,127.62999725341797,139.45705531070115,137.21369158886176
140,2021-08-17,,,,,,,,,,,15952.535227449684,,,16211.696210506465,15693.374244392902,16367.192800340534,15537.877654558833,16548.60548848028,15356.464966419087,14744.25,0.09952667721358943,0.08194958898890636,127.62999725341797,140.3325867928302,138.0892230709908
141,2021-08-19,,,,,,,,,,,16054.324973426745,,,16313.485956483526,15795.163990369963,16468.982546317595,15639.667400535895,16650.39523445734,15458.254712396149,14744.25,0.10643036821021923,0.08885327998553638,127.62999725341797,141.21370485576853,138.97034113392917
142,2021-08-23,,,,,,,,,,,16156.764218197466,,,16415.92520125425,15897.603235140685,16571.421791088316,15742.106645306616,16752.834479228062,15560.69395716687,14744.25,0.11337811019578803,0.09580102197110518,127.62999725341797,142.1004451463041,139.85708142446475
143,2021-08-25,,,,,,,,,,,16259.857106075984,,,16519.018089132765,16000.696123019203,16674.514678966836,15845.199533185134,16855.927367106582,15663.786845045386,14744.25,0.12037018425031887,0.10279309602563602,127.62999725341797,142.99284353867958,140.74947981684022
144,2021-08-27,,,,,,,,,,,16363.607807820423,,,16622.768790877206,16104.446824763641,16778.265380711273,15948.950234929573,16959.67806885102,15767.537546789827,14744.25,0.12740687324734767,0.1098297850226646,127.62999725341797,143.89093613604354,141.64757241420415
145,2021-08-31,,,,,,,,,,,16468.02052080163,,,,,,,,,14744.25,,0.11691137364068238,127.62999725341797,,142.5513955500716
